variable,year,region,unit,value
GDP|PPP,2010,ZMB,billion USD_2010/yr,37.60431936
GDP|PPP,2010,ZWE,billion USD_2010/yr,28.3263084
GDP|PPP,2015,ABW,billion USD_2010/yr,3.17386728
GDP|PPP,2015,AFG,billion USD_2010/yr,82.76332152
GDP|PPP,2015,AGO,billion USD_2010/yr,231.6670246
GDP|PPP,2015,AIA,billion USD_2010/yr,0.0
GDP|PPP,2015,ALA,billion USD_2010/yr,0.0
GDP|PPP,2015,ALB,billion USD_2010/yr,30.86072688
GDP|PPP,2015,AND,billion USD_2010/yr,4.07719104
GDP|PPP,2015,ARE,billion USD_2010/yr,492.4168718
GDP|PPP,2015,ARG,billion USD_2010/yr,1027.471789
GDP|PPP,2015,ARM,billion USD_2010/yr,32.47699512
GDP|PPP,2015,ASM,billion USD_2010/yr,0.0
GDP|PPP,2015,ATA,billion USD_2010/yr,0.0
GDP|PPP,2015,ATF,billion USD_2010/yr,0.0
GDP|PPP,2015,ATG,billion USD_2010/yr,1.89769848
GDP|PPP,2015,AUS,billion USD_2010/yr,1042.589887
GDP|PPP,2015,AUT,billion USD_2010/yr,407.1010308
GDP|PPP,2015,AZE,billion USD_2010/yr,164.6087657
GDP|PPP,2015,BDI,billion USD_2010/yr,8.36504544
GDP|PPP,2015,BEL,billion USD_2010/yr,495.6604145
GDP|PPP,2015,BEN,billion USD_2010/yr,27.64492704
GDP|PPP,2015,BES,billion USD_2010/yr,0.0
GDP|PPP,2015,BFA,billion USD_2010/yr,32.53148016
GDP|PPP,2015,BGD,billion USD_2010/yr,703.2517824
GDP|PPP,2015,BGR,billion USD_2010/yr,129.358855
GDP|PPP,2015,BHR,billion USD_2010/yr,61.16668872
GDP|PPP,2015,BHS,billion USD_2010/yr,10.2571044
GDP|PPP,2015,BIH,billion USD_2010/yr,39.35502648
GDP|PPP,2015,BLM,billion USD_2010/yr,0.0
GDP|PPP,2015,BLR,billion USD_2010/yr,198.9758186
GDP|PPP,2015,BLZ,billion USD_2010/yr,3.62448312
GDP|PPP,2015,BMU,billion USD_2010/yr,4.87099896
GDP|PPP,2015,BOL,billion USD_2010/yr,83.00518416
GDP|PPP,2015,BRA,billion USD_2010/yr,3051.765214
GDP|PPP,2015,BRB,billion USD_2010/yr,4.2464676
GDP|PPP,2015,BRN,billion USD_2010/yr,28.5077736
GDP|PPP,2015,BTN,billion USD_2010/yr,7.57041888
GDP|PPP,2015,BVT,billion USD_2010/yr,0.0
GDP|PPP,2015,BWA,billion USD_2010/yr,29.05007712
GDP|PPP,2015,CAF,billion USD_2010/yr,3.9835932
GDP|PPP,2015,CAN,billion USD_2010/yr,1564.763595
GDP|PPP,2015,CCK,billion USD_2010/yr,0.0
GDP|PPP,2015,CHE,billion USD_2010/yr,501.8170421
GDP|PPP,2015,CHL,billion USD_2010/yr,398.2162399
GDP|PPP,2015,CHN,billion USD_2010/yr,16579.29284
GDP|PPP,2015,CIV,billion USD_2010/yr,106.3621658
GDP|PPP,2015,CMR,billion USD_2010/yr,88.1670732
GDP|PPP,2015,COD,billion USD_2010/yr,84.69485712
GDP|PPP,2015,COG,billion USD_2010/yr,37.72456848
GDP|PPP,2015,COK,billion USD_2010/yr,0.0
GDP|PPP,2015,COL,billion USD_2010/yr,599.1310529
GDP|PPP,2015,COM,billion USD_2010/yr,2.01530976
GDP|PPP,2015,CPV,billion USD_2010/yr,3.19324176
GDP|PPP,2015,CRI,billion USD_2010/yr,83.401224
GDP|PPP,2015,CUB,billion USD_2010/yr,0.0
GDP|PPP,2015,CUW,billion USD_2010/yr,4.01897664
GDP|PPP,2015,CXR,billion USD_2010/yr,0.0
GDP|PPP,2015,CYM,billion USD_2010/yr,3.72362952
GDP|PPP,2015,CYP,billion USD_2010/yr,26.1801072
GDP|PPP,2015,CZE,billion USD_2010/yr,339.5769658
GDP|PPP,2015,DEU,billion USD_2010/yr,3823.912556
GDP|PPP,2015,DJI,billion USD_2010/yr,4.15541664
GDP|PPP,2015,DMA,billion USD_2010/yr,0.92442648
GDP|PPP,2015,DNK,billion USD_2010/yr,269.2534248
GDP|PPP,2015,DOM,billion USD_2010/yr,152.9109458
GDP|PPP,2015,DZA,billion USD_2010/yr,502.7333731
GDP|PPP,2015,ECU,billion USD_2010/yr,185.9025017
GDP|PPP,2015,EGY,billion USD_2010/yr,1102.265196
GDP|PPP,2015,ERI,billion USD_2010/yr,0.0
GDP|PPP,2015,ESH,billion USD_2010/yr,0.0
GDP|PPP,2015,ESP,billion USD_2010/yr,1597.033475
GDP|PPP,2015,EST,billion USD_2010/yr,37.77195864
GDP|PPP,2015,ETH,billion USD_2010/yr,167.5928904
GDP|PPP,2015,FIN,billion USD_2010/yr,221.1877958
GDP|PPP,2015,FJI,billion USD_2010/yr,9.18568656
GDP|PPP,2015,FLK,billion USD_2010/yr,0.0
GDP|PPP,2015,FRA,billion USD_2010/yr,2561.135251
GDP|PPP,2015,FRO,billion USD_2010/yr,2.80848096
GDP|PPP,2015,FSM,billion USD_2010/yr,0.33955368
GDP|PPP,2015,GAB,billion USD_2010/yr,33.89697168
GDP|PPP,2015,GBR,billion USD_2010/yr,2551.857058
GDP|PPP,2015,GEO,billion USD_2010/yr,45.86821728
GDP|PPP,2015,GGY,billion USD_2010/yr,0.0
GDP|PPP,2015,GHA,billion USD_2010/yr,132.6404189
GDP|PPP,2015,GIB,billion USD_2010/yr,0.0
GDP|PPP,2015,GIN,billion USD_2010/yr,27.83703456
GDP|PPP,2015,GLP,billion USD_2010/yr,0.0
GDP|PPP,2015,GMB,billion USD_2010/yr,4.57692528
GDP|PPP,2015,GNB,billion USD_2010/yr,3.19369656
GDP|PPP,2015,GNQ,billion USD_2010/yr,33.3154644
