source,variable,period,region,unit,value
WDI-2024,GDP|PPP,2010,KEN,billion US$2017/yr,155.1023
WDI-2024,GDP|PPP,2010,KGZ,billion US$2017/yr,22.5602
WDI-2024,GDP|PPP,2010,KHM,billion US$2017/yr,38.882
WDI-2024,GDP|PPP,2010,KIR,billion US$2017/yr,0.1965
WDI-2024,GDP|PPP,2010,KNA,billion US$2017/yr,1.1642
WDI-2024,GDP|PPP,2010,KOR,billion US$2017/yr,1704.3884
WDI-2024,GDP|PPP,2010,KWT,billion US$2017/yr,175.9539
WDI-2024,GDP|PPP,2010,LAO,billion US$2017/yr,30.3096
WDI-2024,GDP|PPP,2010,LBN,billion US$2017/yr,96.0017
WDI-2024,GDP|PPP,2010,LBR,billion US$2017/yr,5.703
WDI-2024,GDP|PPP,2010,LBY,billion US$2017/yr,203.8105
WDI-2024,GDP|PPP,2010,LCA,billion US$2017/yr,2.4388
WDI-2024,GDP|PPP,2010,LIE,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,LKA,billion US$2017/yr,191.2844
WDI-2024,GDP|PPP,2010,LSO,billion US$2017/yr,4.682
WDI-2024,GDP|PPP,2010,LTU,billion US$2017/yr,74.1576
WDI-2024,GDP|PPP,2010,LUX,billion US$2017/yr,57.967
WDI-2024,GDP|PPP,2010,LVA,billion US$2017/yr,44.4125
WDI-2024,GDP|PPP,2010,MAC,billion US$2017/yr,63.5548
WDI-2024,GDP|PPP,2010,MAF,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,MAR,billion US$2017/yr,222.7806
WDI-2024,GDP|PPP,2010,MCO,billion US$2017/yr,6.1494
WDI-2024,GDP|PPP,2010,MDA,billion US$2017/yr,24.1374
WDI-2024,GDP|PPP,2010,MDG,billion US$2017/yr,32.8571
WDI-2024,GDP|PPP,2010,MDV,billion US$2017/yr,5.9739
WDI-2024,GDP|PPP,2010,MEX,billion US$2017/yr,2144.2326
WDI-2024,GDP|PPP,2010,MHL,billion US$2017/yr,0.2011
WDI-2024,GDP|PPP,2010,MKD,billion US$2017/yr,27.7733
WDI-2024,GDP|PPP,2010,MLI,billion US$2017/yr,31.3472
WDI-2024,GDP|PPP,2010,MLT,billion US$2017/yr,13.6437
WDI-2024,GDP|PPP,2010,MMR,billion US$2017/yr,152.8159
WDI-2024,GDP|PPP,2010,MNE,billion US$2017/yr,10.3843
WDI-2024,GDP|PPP,2010,MNG,billion US$2017/yr,20.3198
WDI-2024,GDP|PPP,2010,MNP,billion US$2017/yr,1.0445
WDI-2024,GDP|PPP,2010,MOZ,billion US$2017/yr,24.079
WDI-2024,GDP|PPP,2010,MRT,billion US$2017/yr,16.3237
WDI-2024,GDP|PPP,2010,MSR,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,MTQ,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,MUS,billion US$2017/yr,21.6465
WDI-2024,GDP|PPP,2010,MWI,billion US$2017/yr,19.9391
WDI-2024,GDP|PPP,2010,MYS,billion US$2017/yr,579.2906
WDI-2024,GDP|PPP,2010,MYT,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,NAM,billion US$2017/yr,19.1359
WDI-2024,GDP|PPP,2010,NCL,billion US$2017/yr,10.8202
WDI-2024,GDP|PPP,2010,NER,billion US$2017/yr,17.0587
WDI-2024,GDP|PPP,2010,NFK,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,NGA,billion US$2017/yr,781.7909
WDI-2024,GDP|PPP,2010,NIC,billion US$2017/yr,26.8597
WDI-2024,GDP|PPP,2010,NIU,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,NLD,billion US$2017/yr,864.5486
WDI-2024,GDP|PPP,2010,NOR,billion US$2017/yr,301.5346
WDI-2024,GDP|PPP,2010,NPL,billion US$2017/yr,72.8663
WDI-2024,GDP|PPP,2010,NRU,billion US$2017/yr,0.066
WDI-2024,GDP|PPP,2010,NZL,billion US$2017/yr,163.4034
WDI-2024,GDP|PPP,2010,OMN,billion US$2017/yr,117.6396
WDI-2024,GDP|PPP,2010,PAK,billion US$2017/yr,793.8289
WDI-2024,GDP|PPP,2010,PAN,billion US$2017/yr,80.5787
WDI-2024,GDP|PPP,2010,PCN,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,PER,billion US$2017/yr,292.2062
WDI-2024,GDP|PPP,2010,PHL,billion US$2017/yr,556.1305
WDI-2024,GDP|PPP,2010,PLW,billion US$2017/yr,0.2734
WDI-2024,GDP|PPP,2010,PNG,billion US$2017/yr,24.9017
WDI-2024,GDP|PPP,2010,POL,billion US$2017/yr,901.3445
WDI-2024,GDP|PPP,2010,PRI,billion US$2017/yr,122.664
WDI-2024,GDP|PPP,2010,PRK,billion US$2017/yr,45.8804
WDI-2024,GDP|PPP,2010,PRT,billion US$2017/yr,336.2051
WDI-2024,GDP|PPP,2010,PRY,billion US$2017/yr,65.0772
WDI-2024,GDP|PPP,2010,PSE,billion US$2017/yr,20.4872
WDI-2024,GDP|PPP,2010,PYF,billion US$2017/yr,7.4451
WDI-2024,GDP|PPP,2010,QAT,billion US$2017/yr,178.0374
WDI-2024,GDP|PPP,2010,REU,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,ROU,billion US$2017/yr,413.3498
WDI-2024,GDP|PPP,2010,RUS,billion US$2017/yr,3422.8477
WDI-2024,GDP|PPP,2010,RWA,billion US$2017/yr,15.1378
WDI-2024,GDP|PPP,2010,SAU,billion US$2017/yr,1212.6999
WDI-2024,GDP|PPP,2010,SDN,billion US$2017/yr,206.2038
WDI-2024,GDP|PPP,2010,SEN,billion US$2017/yr,35.4622
WDI-2024,GDP|PPP,2010,SGP,billion US$2017/yr,396.9587
WDI-2024,GDP|PPP,2010,SGS,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,SHN,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,SJM,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,SLB,billion US$2017/yr,1.303
WDI-2024,GDP|PPP,2010,SLE,billion US$2017/yr,9.0198
WDI-2024,GDP|PPP,2010,SLV,billion US$2017/yr,45.3063
WDI-2024,GDP|PPP,2010,SMR,billion US$2017/yr,2.2491
WDI-2024,GDP|PPP,2010,SOM,billion US$2017/yr,15.8615
WDI-2024,GDP|PPP,2010,SPM,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,SRB,billion US$2017/yr,119.3505
WDI-2024,GDP|PPP,2010,SSD,billion US$2017/yr,30.547
WDI-2024,GDP|PPP,2010,STP,billion US$2017/yr,0.5451
WDI-2024,GDP|PPP,2010,SUR,billion US$2017/yr,9.9689
WDI-2024,GDP|PPP,2010,SVK,billion US$2017/yr,138.1846
WDI-2024,GDP|PPP,2010,SVN,billion US$2017/yr,68.3215
WDI-2024,GDP|PPP,2010,SWE,billion US$2017/yr,448.1935
WDI-2024,GDP|PPP,2010,SWZ,billion US$2017/yr,7.9429
WDI-2024,GDP|PPP,2010,SXM,billion US$2017/yr,1.7127
WDI-2024,GDP|PPP,2010,SYC,billion US$2017/yr,1.9563
WDI-2024,GDP|PPP,2010,SYR,billion US$2017/yr,108.7223
WDI-2024,GDP|PPP,2010,TCA,billion US$2017/yr,0.7929
WDI-2024,GDP|PPP,2010,TCD,billion US$2017/yr,20.7094
WDI-2024,GDP|PPP,2010,TGO,billion US$2017/yr,10.7624
WDI-2024,GDP|PPP,2010,THA,billion US$2017/yr,967.5443
WDI-2024,GDP|PPP,2010,TJK,billion US$2017/yr,17.9874
WDI-2024,GDP|PPP,2010,TKL,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,TKM,billion US$2017/yr,43.8359
WDI-2024,GDP|PPP,2010,TLS,billion US$2017/yr,3.1726
WDI-2024,GDP|PPP,2010,TON,billion US$2017/yr,0.5372
WDI-2024,GDP|PPP,2010,TTO,billion US$2017/yr,38.9154
WDI-2024,GDP|PPP,2010,TUN,billion US$2017/yr,114.1586
WDI-2024,GDP|PPP,2010,TUR,billion US$2017/yr,1448.5409
WDI-2024,GDP|PPP,2010,TUV,billion US$2017/yr,0.0352
WDI-2024,GDP|PPP,2010,TWN,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,TZA,billion US$2017/yr,86.4022
WDI-2024,GDP|PPP,2010,UGA,billion US$2017/yr,60.7546
WDI-2024,GDP|PPP,2010,UKR,billion US$2017/yr,560.6065
WDI-2024,GDP|PPP,2010,UMI,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,URY,billion US$2017/yr,65.5194
WDI-2024,GDP|PPP,2010,USA,billion US$2017/yr,16861.5666
WDI-2024,GDP|PPP,2010,UZB,billion US$2017/yr,141.497
WDI-2024,GDP|PPP,2010,VAT,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,VCT,billion US$2017/yr,1.2648
WDI-2024,GDP|PPP,2010,VEN,billion US$2017/yr,909.1283
WDI-2024,GDP|PPP,2010,VGB,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,VIR,billion US$2017/yr,6.5026
WDI-2024,GDP|PPP,2010,VNM,billion US$2017/yr,552.8332
WDI-2024,GDP|PPP,2010,VUT,billion US$2017/yr,0.7296
WDI-2024,GDP|PPP,2010,WLF,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2010,WSM,billion US$2017/yr,1.1307
WDI-2024,GDP|PPP,2010,World,billion US$2017/yr,96737.7176
WDI-2024,GDP|PPP,2010,YEM,billion US$2017/yr,162.0008
WDI-2024,GDP|PPP,2010,ZAF,billion US$2017/yr,697.5098
WDI-2024,GDP|PPP,2010,ZMB,billion US$2017/yr,42.5259
WDI-2024,GDP|PPP,2010,ZWE,billion US$2017/yr,23.1057
WDI-2024,GDP|PPP,2015,ABW,billion US$2017/yr,3.7637
WDI-2024,GDP|PPP,2015,AFG,billion US$2017/yr,71.1765
WDI-2024,GDP|PPP,2015,AGO,billion US$2017/yr,224.0903
WDI-2024,GDP|PPP,2015,AIA,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,ALA,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,ALB,billion US$2017/yr,34.2182
WDI-2024,GDP|PPP,2015,AND,billion US$2017/yr,3.8766
WDI-2024,GDP|PPP,2015,ARE,billion US$2017/yr,607.0325
WDI-2024,GDP|PPP,2015,ARG,billion US$2017/yr,1032.3156
WDI-2024,GDP|PPP,2015,ARM,billion US$2017/yr,33.1212
WDI-2024,GDP|PPP,2015,ASM,billion US$2017/yr,0.6295
WDI-2024,GDP|PPP,2015,ATA,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,ATF,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,ATG,billion US$2017/yr,1.8514
WDI-2024,GDP|PPP,2015,AUS,billion US$2017/yr,1132.2858
WDI-2024,GDP|PPP,2015,AUT,billion US$2017/yr,456.9728
WDI-2024,GDP|PPP,2015,AZE,billion US$2017/yr,143.3179
WDI-2024,GDP|PPP,2015,BDI,billion US$2017/yr,8.3841
WDI-2024,GDP|PPP,2015,BEL,billion US$2017/yr,557.5811
WDI-2024,GDP|PPP,2015,BEN,billion US$2017/yr,31.1565
WDI-2024,GDP|PPP,2015,BES,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,BFA,billion US$2017/yr,34.869
WDI-2024,GDP|PPP,2015,BGD,billion US$2017/yr,684.5696
WDI-2024,GDP|PPP,2015,BGR,billion US$2017/yr,143.4358
WDI-2024,GDP|PPP,2015,BHR,billion US$2017/yr,66.0009
WDI-2024,GDP|PPP,2015,BHS,billion US$2017/yr,13.361
WDI-2024,GDP|PPP,2015,BIH,billion US$2017/yr,43.8337
WDI-2024,GDP|PPP,2015,BLM,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,BLR,billion US$2017/yr,173.7309
WDI-2024,GDP|PPP,2015,BLZ,billion US$2017/yr,3.3581
WDI-2024,GDP|PPP,2015,BMU,billion US$2017/yr,5.0782
WDI-2024,GDP|PPP,2015,BOL,billion US$2017/yr,86.7884
WDI-2024,GDP|PPP,2015,BRA,billion US$2017/yr,3080.1986
WDI-2024,GDP|PPP,2015,BRB,billion US$2017/yr,4.3999
WDI-2024,GDP|PPP,2015,BRN,billion US$2017/yr,26.2008
WDI-2024,GDP|PPP,2015,BTN,billion US$2017/yr,7.7639
WDI-2024,GDP|PPP,2015,BVT,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,BWA,billion US$2017/yr,31.5398
WDI-2024,GDP|PPP,2015,CAF,billion US$2017/yr,3.8316
WDI-2024,GDP|PPP,2015,CAN,billion US$2017/yr,1696.1542
WDI-2024,GDP|PPP,2015,CCK,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,CHE,billion US$2017/yr,557.0872
WDI-2024,GDP|PPP,2015,CHL,billion US$2017/yr,437.188
WDI-2024,GDP|PPP,2015,CHN,billion US$2017/yr,17403.2795
WDI-2024,GDP|PPP,2015,CIV,billion US$2017/yr,104.3879
WDI-2024,GDP|PPP,2015,CMR,billion US$2017/yr,83.1851
WDI-2024,GDP|PPP,2015,COD,billion US$2017/yr,81.2189
WDI-2024,GDP|PPP,2015,COG,billion US$2017/yr,26.7788
WDI-2024,GDP|PPP,2015,COK,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,COL,billion US$2017/yr,669.8392
WDI-2024,GDP|PPP,2015,COM,billion US$2017/yr,2.3008
WDI-2024,GDP|PPP,2015,CPV,billion US$2017/yr,3.6951
WDI-2024,GDP|PPP,2015,CRI,billion US$2017/yr,92.7951
WDI-2024,GDP|PPP,2015,CUB,billion US$2017/yr,93.3963
WDI-2024,GDP|PPP,2015,CUW,billion US$2017/yr,4.0664
WDI-2024,GDP|PPP,2015,CXR,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,CYM,billion US$2017/yr,4.1502
WDI-2024,GDP|PPP,2015,CYP,billion US$2017/yr,29.2047
WDI-2024,GDP|PPP,2015,CZE,billion US$2017/yr,381.4342
WDI-2024,GDP|PPP,2015,DEU,billion US$2017/yr,4179.0296
WDI-2024,GDP|PPP,2015,DJI,billion US$2017/yr,4.0991
WDI-2024,GDP|PPP,2015,DMA,billion US$2017/yr,0.8446
WDI-2024,GDP|PPP,2015,DNK,billion US$2017/yr,300.6144
WDI-2024,GDP|PPP,2015,DOM,billion US$2017/yr,157.6012
WDI-2024,GDP|PPP,2015,DZA,billion US$2017/yr,464.6967
WDI-2024,GDP|PPP,2015,ECU,billion US$2017/yr,192.8643
WDI-2024,GDP|PPP,2015,EGY,billion US$2017/yr,1029.5087
WDI-2024,GDP|PPP,2015,ERI,billion US$2017/yr,12.7624
WDI-2024,GDP|PPP,2015,ESH,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,ESP,billion US$2017/yr,1736.7606
WDI-2024,GDP|PPP,2015,EST,billion US$2017/yr,40.8287
WDI-2024,GDP|PPP,2015,ETH,billion US$2017/yr,179.3947
WDI-2024,GDP|PPP,2015,FIN,billion US$2017/yr,246.9767
WDI-2024,GDP|PPP,2015,FJI,billion US$2017/yr,10.9179
WDI-2024,GDP|PPP,2015,FLK,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,FRA,billion US$2017/yr,2884.5872
WDI-2024,GDP|PPP,2015,FRO,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,FSM,billion US$2017/yr,0.3754
WDI-2024,GDP|PPP,2015,GAB,billion US$2017/yr,30.2087
WDI-2024,GDP|PPP,2015,GBR,billion US$2017/yr,2907.3638
WDI-2024,GDP|PPP,2015,GEO,billion US$2017/yr,46.9576
WDI-2024,GDP|PPP,2015,GGY,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,GHA,billion US$2017/yr,133.2861
WDI-2024,GDP|PPP,2015,GIB,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,GIN,billion US$2017/yr,23.8695
WDI-2024,GDP|PPP,2015,GLP,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,GMB,billion US$2017/yr,4.2941
WDI-2024,GDP|PPP,2015,GNB,billion US$2017/yr,3.1271
WDI-2024,GDP|PPP,2015,GNQ,billion US$2017/yr,33.0864
WDI-2024,GDP|PPP,2015,GRC,billion US$2017/yr,305.8023
WDI-2024,GDP|PPP,2015,GRD,billion US$2017/yr,1.6596
WDI-2024,GDP|PPP,2015,GRL,billion US$2017/yr,3.4542
WDI-2024,GDP|PPP,2015,GTM,billion US$2017/yr,126.4955
WDI-2024,GDP|PPP,2015,GUF,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,GUM,billion US$2017/yr,6.8195
WDI-2024,GDP|PPP,2015,GUY,billion US$2017/yr,8.6427
WDI-2024,GDP|PPP,2015,HKG,billion US$2017/yr,417.1696
WDI-2024,GDP|PPP,2015,HMD,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,HND,billion US$2017/yr,48.1473
WDI-2024,GDP|PPP,2015,HRV,billion US$2017/yr,105.026
WDI-2024,GDP|PPP,2015,HTI,billion US$2017/yr,33.3088
WDI-2024,GDP|PPP,2015,HUN,billion US$2017/yr,270.9164
WDI-2024,GDP|PPP,2015,IDN,billion US$2017/yr,2622.4877
WDI-2024,GDP|PPP,2015,IMN,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,IND,billion US$2017/yr,7159.1889
WDI-2024,GDP|PPP,2015,IOT,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,IRL,billion US$2017/yr,337.8141
WDI-2024,GDP|PPP,2015,IRN,billion US$2017/yr,1145.9599
WDI-2024,GDP|PPP,2015,IRQ,billion US$2017/yr,353.8365
WDI-2024,GDP|PPP,2015,ISL,billion US$2017/yr,17.2497
WDI-2024,GDP|PPP,2015,ISR,billion US$2017/yr,315.3668
WDI-2024,GDP|PPP,2015,ITA,billion US$2017/yr,2444.2741
WDI-2024,GDP|PPP,2015,JAM,billion US$2017/yr,27.387
WDI-2024,GDP|PPP,2015,JEY,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,JOR,billion US$2017/yr,94.1137
WDI-2024,GDP|PPP,2015,JPN,billion US$2017/yr,5136.8247
WDI-2024,GDP|PPP,2015,KAZ,billion US$2017/yr,426.1221
WDI-2024,GDP|PPP,2015,KEN,billion US$2017/yr,195.0861
WDI-2024,GDP|PPP,2015,KGZ,billion US$2017/yr,28.6237
WDI-2024,GDP|PPP,2015,KHM,billion US$2017/yr,54.9672
WDI-2024,GDP|PPP,2015,KIR,billion US$2017/yr,0.2379
WDI-2024,GDP|PPP,2015,KNA,billion US$2017/yr,1.3478
WDI-2024,GDP|PPP,2015,KOR,billion US$2017/yr,1980.8461
WDI-2024,GDP|PPP,2015,KWT,billion US$2017/yr,210.3221
WDI-2024,GDP|PPP,2015,LAO,billion US$2017/yr,44.1119
WDI-2024,GDP|PPP,2015,LBN,billion US$2017/yr,106.1699
WDI-2024,GDP|PPP,2015,LBR,billion US$2017/yr,7.2924
WDI-2024,GDP|PPP,2015,LBY,billion US$2017/yr,118.3271
WDI-2024,GDP|PPP,2015,LCA,billion US$2017/yr,2.5262
WDI-2024,GDP|PPP,2015,LIE,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,LKA,billion US$2017/yr,260.459
WDI-2024,GDP|PPP,2015,LSO,billion US$2017/yr,5.5609
WDI-2024,GDP|PPP,2015,LTU,billion US$2017/yr,89.3209
WDI-2024,GDP|PPP,2015,LUX,billion US$2017/yr,64.4693
WDI-2024,GDP|PPP,2015,LVA,billion US$2017/yr,52.6584
WDI-2024,GDP|PPP,2015,MAC,billion US$2017/yr,71.8933
WDI-2024,GDP|PPP,2015,MAF,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,MAR,billion US$2017/yr,270.3936
WDI-2024,GDP|PPP,2015,MCO,billion US$2017/yr,8.555
WDI-2024,GDP|PPP,2015,MDA,billion US$2017/yr,28.9734
WDI-2024,GDP|PPP,2015,MDG,billion US$2017/yr,37.4845
WDI-2024,GDP|PPP,2015,MDV,billion US$2017/yr,7.9597
WDI-2024,GDP|PPP,2015,MEX,billion US$2017/yr,2438.6305
WDI-2024,GDP|PPP,2015,MHL,billion US$2017/yr,0.2071
WDI-2024,GDP|PPP,2015,MKD,billion US$2017/yr,31.3417
WDI-2024,GDP|PPP,2015,MLI,billion US$2017/yr,37.3144
WDI-2024,GDP|PPP,2015,MLT,billion US$2017/yr,17.7588
WDI-2024,GDP|PPP,2015,MMR,billion US$2017/yr,216.9726
WDI-2024,GDP|PPP,2015,MNE,billion US$2017/yr,11.3629
WDI-2024,GDP|PPP,2015,MNG,billion US$2017/yr,33.0119
WDI-2024,GDP|PPP,2015,MNP,billion US$2017/yr,0.9823
WDI-2024,GDP|PPP,2015,MOZ,billion US$2017/yr,34.3408
WDI-2024,GDP|PPP,2015,MRT,billion US$2017/yr,20.3305
WDI-2024,GDP|PPP,2015,MSR,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,MTQ,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,MUS,billion US$2017/yr,25.9461
WDI-2024,GDP|PPP,2015,MWI,billion US$2017/yr,24.4026
WDI-2024,GDP|PPP,2015,MYS,billion US$2017/yr,750.3514
WDI-2024,GDP|PPP,2015,MYT,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,NAM,billion US$2017/yr,24.6834
WDI-2024,GDP|PPP,2015,NCL,billion US$2017/yr,12.4336
WDI-2024,GDP|PPP,2015,NER,billion US$2017/yr,22.6314
WDI-2024,GDP|PPP,2015,NFK,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,NGA,billion US$2017/yr,998.9314
WDI-2024,GDP|PPP,2015,NIC,billion US$2017/yr,35.0394
WDI-2024,GDP|PPP,2015,NIU,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,NLD,billion US$2017/yr,897.3774
WDI-2024,GDP|PPP,2015,NOR,billion US$2017/yr,328.8118
WDI-2024,GDP|PPP,2015,NPL,billion US$2017/yr,90.0106
WDI-2024,GDP|PPP,2015,NRU,billion US$2017/yr,0.1083
WDI-2024,GDP|PPP,2015,NZL,billion US$2017/yr,189.0531
WDI-2024,GDP|PPP,2015,OMN,billion US$2017/yr,147.5003
WDI-2024,GDP|PPP,2015,PAK,billion US$2017/yr,951.0234
WDI-2024,GDP|PPP,2015,PAN,billion US$2017/yr,116.9377
WDI-2024,GDP|PPP,2015,PCN,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,PER,billion US$2017/yr,369.0088
WDI-2024,GDP|PPP,2015,PHL,billion US$2017/yr,745.4403
WDI-2024,GDP|PPP,2015,PLW,billion US$2017/yr,0.3275
WDI-2024,GDP|PPP,2015,PNG,billion US$2017/yr,33.1067
WDI-2024,GDP|PPP,2015,POL,billion US$2017/yr,1050.9962
WDI-2024,GDP|PPP,2015,PRI,billion US$2017/yr,119.1702
WDI-2024,GDP|PPP,2015,PRK,billion US$2017/yr,47.0829
WDI-2024,GDP|PPP,2015,PRT,billion US$2017/yr,322.3308
WDI-2024,GDP|PPP,2015,PRY,billion US$2017/yr,79.1154
WDI-2024,GDP|PPP,2015,PSE,billion US$2017/yr,25.8297
WDI-2024,GDP|PPP,2015,PYF,billion US$2017/yr,8.7376
WDI-2024,GDP|PPP,2015,QAT,billion US$2017/yr,246.2188
WDI-2024,GDP|PPP,2015,REU,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,ROU,billion US$2017/yr,474.2496
WDI-2024,GDP|PPP,2015,RUS,billion US$2017/yr,3731.6103
WDI-2024,GDP|PPP,2015,RWA,billion US$2017/yr,21.4878
WDI-2024,GDP|PPP,2015,SAU,billion US$2017/yr,1589.5191
WDI-2024,GDP|PPP,2015,SDN,billion US$2017/yr,180.1267
WDI-2024,GDP|PPP,2015,SEN,billion US$2017/yr,43.2463
WDI-2024,GDP|PPP,2015,SGP,billion US$2017/yr,493.9885
WDI-2024,GDP|PPP,2015,SGS,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,SHN,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,SJM,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,SLB,billion US$2017/yr,1.553
WDI-2024,GDP|PPP,2015,SLE,billion US$2017/yr,11.088
WDI-2024,GDP|PPP,2015,SLV,billion US$2017/yr,51.4913
WDI-2024,GDP|PPP,2015,SMR,billion US$2017/yr,1.9317
WDI-2024,GDP|PPP,2015,SOM,billion US$2017/yr,19.8763
WDI-2024,GDP|PPP,2015,SPM,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,SRB,billion US$2017/yr,127.423
WDI-2024,GDP|PPP,2015,SSD,billion US$2017/yr,30.547
WDI-2024,GDP|PPP,2015,STP,billion US$2017/yr,0.6409
WDI-2024,GDP|PPP,2015,SUR,billion US$2017/yr,10.8008
WDI-2024,GDP|PPP,2015,SVK,billion US$2017/yr,156.2347
WDI-2024,GDP|PPP,2015,SVN,billion US$2017/yr,69.7468
WDI-2024,GDP|PPP,2015,SWE,billion US$2017/yr,499.0624
WDI-2024,GDP|PPP,2015,SWZ,billion US$2017/yr,9.1721
WDI-2024,GDP|PPP,2015,SXM,billion US$2017/yr,1.8712
WDI-2024,GDP|PPP,2015,SYC,billion US$2017/yr,2.4252
WDI-2024,GDP|PPP,2015,SYR,billion US$2017/yr,64.8062
WDI-2024,GDP|PPP,2015,TCA,billion US$2017/yr,0.9604
WDI-2024,GDP|PPP,2015,TCD,billion US$2017/yr,26.2056
WDI-2024,GDP|PPP,2015,TGO,billion US$2017/yr,14.2739
WDI-2024,GDP|PPP,2015,THA,billion US$2017/yr,1119.0425
WDI-2024,GDP|PPP,2015,TJK,billion US$2017/yr,25.231
WDI-2024,GDP|PPP,2015,TKL,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,TKM,billion US$2017/yr,72.3127
WDI-2024,GDP|PPP,2015,TLS,billion US$2017/yr,3.9033
WDI-2024,GDP|PPP,2015,TON,billion US$2017/yr,0.599
WDI-2024,GDP|PPP,2015,TTO,billion US$2017/yr,44.4775
WDI-2024,GDP|PPP,2015,TUN,billion US$2017/yr,124.2489
WDI-2024,GDP|PPP,2015,TUR,billion US$2017/yr,2038.5168
WDI-2024,GDP|PPP,2015,TUV,billion US$2017/yr,0.0424
WDI-2024,GDP|PPP,2015,TWN,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,TZA,billion US$2017/yr,117.6255
WDI-2024,GDP|PPP,2015,UGA,billion US$2017/yr,79.0345
WDI-2024,GDP|PPP,2015,UKR,billion US$2017/yr,480.5535
WDI-2024,GDP|PPP,2015,UMI,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,URY,billion US$2017/yr,77.3512
WDI-2024,GDP|PPP,2015,USA,billion US$2017/yr,18737.7975
WDI-2024,GDP|PPP,2015,UZB,billion US$2017/yr,200.3479
WDI-2024,GDP|PPP,2015,VAT,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,VCT,billion US$2017/yr,1.3548
WDI-2024,GDP|PPP,2015,VEN,billion US$2017/yr,889.4429
WDI-2024,GDP|PPP,2015,VGB,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,VIR,billion US$2017/yr,4.8285
WDI-2024,GDP|PPP,2015,VNM,billion US$2017/yr,745.9288
WDI-2024,GDP|PPP,2015,VUT,billion US$2017/yr,0.7904
WDI-2024,GDP|PPP,2015,WLF,billion US$2017/yr,0.0
WDI-2024,GDP|PPP,2015,WSM,billion US$2017/yr,1.183
WDI-2024,GDP|PPP,2015,World,billion US$2017/yr,113994.9299
